"Subproject","Deployment Name","Treatment","Deploy ID","Actual Lon","Actual Lat","Deployment.Date","Deployment.Time","Retrieval.Date","Retrieval.Time","TrapNights"
"Caswell County","RWBCaswellGL_Open_50","","d26092",-79.3166,36.37357,"2017-06-10","11:25:05","2017-07-01","11:29:38",21
"Caswell County","RWBCaswellGL_Open_57","","d23069",-79.33,36.36,"2017-04-16","12:16:02","2017-05-07","10:15:02",21
"Caswell County","RWBCaswellGL_Trail_36","","d23559",-79.35417,36.36194,"2017-05-16","14:53:23","2017-06-09","19:19:48",24
"Caswell County","Rudulph_J_Caswell1","","d26166",-79.30807,36.25648,"2017-06-21","09:37:55","2017-07-07","06:14:20",16
"Caswell County","Rudulph_J_Caswell2","","d26167",-79.3077,36.2545,"2017-06-21","10:02:04","2017-07-11","09:49:31",20
"Caswell County","Rudulph_J_Caswell3","","d26168",-79.31132,36.25687,"2017-06-21","11:42:18","2017-07-11","09:34:44",20
"Caswell County","Rudulph_J_Caswell4","","d26169",-79.3112,36.2542,"2017-06-21","10:19:58","2017-07-11","09:57:13",20
"Catawba County","Earls_K_Catawba1","","d21656",-81.31639,35.65083,"2015-11-15","04:46:41","2015-11-24","00:06:57",9
"Catawba County","Earls_K_Catawba2","","d21657",-81.315,35.65139,"2016-11-15","05:25:37","2016-11-24","00:50:56",9
"Chatham County","Bermudez_E_Catham1","","d21635",-79.12228,35.76005,"2016-11-04","16:49:04","2016-11-23","21:25:56",19
"Chatham County","Brainard_T_Chatham1","","d23269",-79.03778,35.66472,"2017-04-09","17:35:32","2017-04-29","15:18:06",20
"Chatham County","Brainard_T_Chatham2","","d23670",-79.04711,35.66453,"2017-05-07","17:18:11","2017-05-28","10:21:14",21
"Chatham County","Bush_C_Chatham1","","d26087",-79.44361,35.64431,"2017-06-11","12:50:51","2017-07-02","10:21:20",21
"Chatham County","Cooke_A_Chatham1","","d22567",-79.24121,35.6573,"2017-03-04","11:01:55","2017-03-25","09:09:23",21
"Chatham County","Cooke_A_Chatham2","","d22877",-79.24116,35.65735,"2017-03-26","10:39:31","2017-04-16","09:05:09",21
"Chatham County","Cooke_A_Chatham3","","d23090",-79.24107,35.654,"2017-04-16","17:38:21","2017-05-07","15:24:13",21
"Chatham County","Cuchiara_M_Chatham1","","d22248",-79.0842,35.83527,"2017-05-22","17:46:20","2017-06-11","12:13:26",20
"Chatham County","Harris_G_Chatham1","","d22267",-78.98113,35.69213,"2017-02-04","13:52:25","2017-02-25","13:03:08",21
"Chatham County","JordanLakeSRA_Open_1","","d26121",-79.06485,35.65878,"2017-06-13","18:56:38","2017-07-04","10:15:04",21
"Chatham County","JordanLakeSRA_Open_2","","d27753",-79.05946,35.65808,"2017-07-30","12:22:43","2017-08-16","10:05:21",17
"Chatham County","JordanLakeSRA_Open_28","","d31671",-79.06601,35.65844,"2017-07-30","12:00:09","2017-08-16","09:57:17",17
"Chatham County","JordanLakeSRA_Open_3","","d27761",-79.05887,35.65626,"2017-08-20","10:43:23","2017-09-07","09:59:05",18
"Chatham County","JordanLakeSRA_Open_4","","d27762",-79.06391,35.65212,"2017-08-20","11:14:56","2017-09-07","10:09:11",18
"Chatham County","JordanLakeSRA_Open_8","","d26916",-78.96146,35.75818,"2017-07-05","18:49:56","2017-07-27","19:03:00",22
"Chatham County","Levandoski_M_Chatham1","","d22013",-79.0126,35.85426,"2017-01-05","16:33:52","2017-01-26","17:03:42",21
"Chatham County","McAdams_C_Chatham1","","d22247",-79.20045,35.70897,"2017-03-02","14:05:29","2017-03-23","08:57:23",21
"Chatham County","McAdams_C_Chatham2","","d23074",-79.20031,35.7094,"2017-03-25","15:29:05","2017-04-13","13:37:29",19
"Chatham County","McAdams_C_Chatham3","","d23075",-79.19896,35.70921,"2017-04-14","08:53:15","2017-05-05","08:21:25",21
"Chatham County","McAdams_C_Chatham5","","d23755",-79.20003,35.70964,"2017-05-28","08:38:24","2017-06-18","09:10:08",21
"Chatham County","McAdams_C_Chatham6","","d26249",-79.19985,35.7101,"2017-06-19","10:19:57","2017-07-08","09:54:21",19
"Chatham County","McAdams_C_Chatham7","","d27062",-79.20056,35.70822,"2017-07-08","11:03:50","2017-07-29","10:36:36",21
"Chatham County","McNaughton_K_Chatham1","","d22732",-79.18373,35.77725,"2017-03-14","17:25:50","2017-04-09","16:55:49",26
"Chatham County","McNaughton_K_Chatham2","","d23336",-79.18275,35.77747,"2017-05-17","13:50:24","2017-06-08","11:20:35",22
"Chatham County","McNaughton_K_Chatham3","","d32830",-79.18388,35.77794,"2017-08-17","14:45:35","2017-09-07","14:33:41",21
"Chatham County","Palermo_J_Chatham1","","d27061",-79.1698,35.731,"2017-07-07","17:41:55","2017-07-28","07:36:31",21
"Chatham County","Upshaw_A_Chatham1","","d22763",-79.30445,35.72161,"2017-03-14","10:17:37","2017-03-26","12:47:07",12
"Chatham County","Upshaw_A_Chatham2","","d23095",-79.32379,35.68261,"2017-06-12","12:59:26","2017-06-29","15:55:28",17
"Chatham County","Upshaw_A_Chatham3","","d23091",-79.30386,35.72423,"2017-03-26","13:14:15","2017-04-15","16:40:57",20
"Chatham County","Upshaw_A_Chatham4","","d23337",-79.3037,35.72299,"2017-05-07","14:42:51","2017-05-21","13:56:56",14
"Chatham County","Upshaw_A_Chatham5","","d23638",-79.30564,35.7204,"2017-05-21","18:27:56","2017-06-10","07:17:46",20
"Chatham County","Upshaw_A_Chatham6","","d27722",-79.30615,35.72281,"2017-07-02","11:04:48","2017-07-22","10:03:50",20
"Chatham County","White_B_Chatham1","","d23678",-78.95594,35.5606,"2017-05-05","15:18:28","2017-05-26","09:35:50",21
"Chatham County","White_B_Chatham2","","d26248",-78.95162,35.56117,"2017-05-26","10:54:21","2017-06-17","13:51:50",22
"Cherokee County","Bledsoe_M_Cherokee1","","d22736",-84.07675,35.20847,"2017-03-15","15:49:14","2017-04-07","14:41:31",23
"Cherokee County","Bledsoe_M_Cherokee3","","d23208",-84.07523,35.20709,"2017-04-07","17:53:26","2017-04-28","11:09:42",21
"Cherokee County","Potts_B_Cherokee2","","d22168",-84.03319,35.15279,"2016-01-19","17:29:08","2016-02-09","15:32:37",21
"Cherokee County","Potts_B_Cherokee3","","d22572",-84.03448,35.15422,"2017-03-05","11:35:12","2017-03-26","13:00:58",21
"Cherokee County","Potts_B_Cherokee4","","d22941",-84.0206,35.0914,"2017-02-16","18:06:43","2017-03-07","04:17:47",19
"Cherokee County","Potts_B_Cherokee6","","d23380",-84.03365,35.15296,"2017-05-07","17:18:58","2017-06-12","11:57:45",36
"Cherokee County","Potts_B_Cherokee8","","d26345",-84.0342,35.15356,"2017-06-15","13:44:06","2017-07-01","04:18:25",16
"Cleveland County","Cleveland_A_1","","d33641",-81.489,35.48167,"2017-10-16","12:39:35","2017-10-31","09:41:17",15
"Cleveland County","Cleveland_A_2","Cleveland County:Open","d33642",-81.4907,35.48033,"2017-10-16","12:53:23","2017-10-31","09:52:29",15
"Cleveland County","Cleveland_A_3","Cleveland County:Open","d33643",-81.4922,35.48477,"2017-10-16","14:00:56","2017-10-31","10:38:56",15
"Cleveland County","Cleveland_A_4","Cleveland County:Large Forest","d33644",-81.4925,35.48071,"2017-10-16","13:45:48","2017-10-31","10:01:40",15
"Cleveland County","Cleveland_A_5","Cleveland County:Large Forest","d33645",-81.4955,35.48153,"2017-10-16","13:30:43","2017-10-31","10:14:24",15
"Cleveland County","Cleveland_A_6","Cleveland County:Large Forest","d33646",-81.4955,35.47979,"2017-10-16","13:18:34","2017-10-31","10:08:03",15
"Cleveland County","Cleveland_A_7","Cleveland County:Large Forest","d33647",-81.491,35.47977,"2017-10-16","13:02:58","2017-10-31","09:56:39",15
"Cleveland County","Cleveland_A_8","Cleveland County:Large Forest","d33648",-81.4926,35.48608,"2017-10-16","14:09:47","2017-10-31","10:42:57",15
"Cleveland County","CrowdersMtnSP_Forest_11_Fall","Cleveland County:Large Forest","d33283",-81.37282,35.16676,"2017-10-02","17:45:14","2017-10-16","10:37:50",14
"Cleveland County","CrowdersMtnSP_Forest_12_Fall","","d32777",-81.37069,35.16854,"2017-10-16","09:01:37","2017-10-30","09:03:34",14
"Cleveland County","CrowdersMtnSP_Forest_13_Fall","","d32778",-81.36793,35.16712,"2017-10-16","08:23:13","2017-10-30","08:45:59",14
"Cleveland County","CrowdersMtnSP_Forest_1_Fall","Cleveland County:Large Forest","d33273",-81.35003,35.17038,"2017-10-16","16:19:04","2017-10-30","11:16:41",14
"Cleveland County","CrowdersMtnSP_Forest_2_Fall","Cleveland County:Large Forest","d33274",-81.33785,35.17297,"2017-10-16","15:36:19","2017-10-30","11:43:49",14
"Cleveland County","CrowdersMtnSP_Forest_3_Fall","","d32779",-81.32591,35.19202,"2017-10-01","14:07:14","2017-10-16","11:16:05",15
"Cleveland County","CrowdersMtnSP_Forest_4_Fall","","d32780",-81.32626,35.18883,"2017-10-01","15:51:17","2017-10-16","12:45:44",15
"Cleveland County","CrowdersMtnSP_Forest_52","Cleveland County:Large Forest","d35869",-81.36581,35.16934,"2017-12-02","17:12:03","2017-12-22","15:05:57",20
"Cleveland County","CrowdersMtnSP_Forest_5_Fall","Cleveland County:Large Forest","d33277",-81.34399,35.18863,"2017-10-17","04:26:16","2017-10-30","13:32:04",13
"Cleveland County","CrowdersMtnSP_Forest_7_Fall","","d32781",-81.35372,35.18212,"2017-10-02","08:56:13","2017-10-16","09:59:02",14
"Cleveland County","CrowdersMtnSP_Forest_8_Fall","Cleveland County:Large Forest","d33280",-81.35675,35.175,"2017-10-02","16:57:58","2017-10-16","14:23:55",14
"Cleveland County","CrowdersMtnSP_Forest_9_Fall","Cleveland County:Large Forest","d33281",-81.35891,35.17269,"2017-10-03","01:46:50","2017-10-16","14:01:18",13
"Cleveland County","Drum_D_Cleveland1","","d22145",-81.5184,35.2741,"2017-01-17","17:37:07","2017-02-07","16:19:49",21
"Cleveland County","Drum_D_Cleveland2","","d22745",-81.6163,35.1819,"2017-03-02","17:47:09","2017-03-23","16:27:56",21
"Cleveland County","Drum_D_Cleveland3","","d23046",-81.61909,35.19634,"2017-03-23","17:20:42","2017-04-13","16:04:46",21
"Cleveland County","Drum_D_Cleveland4","","d23321",-81.61088,35.19483,"2017-04-13","16:21:29","2017-05-04","16:22:25",21
"Cleveland County","Drum_D_Cleveland5","","d26069",-81.68274,35.4039,"2017-05-15","16:42:52","2017-06-05","16:43:14",21
"Cleveland County","Drum_D_Cleveland6","","d26446",-81.55304,35.34731,"2017-06-10","15:45:10","2017-06-30","17:21:39",20
"Cleveland County","Drum_D_Cleveland7","","d27825",-81.60779,35.18563,"2017-07-05","19:43:06","2017-07-28","09:33:50",23
"Cleveland County","Drum_D_Cleveland_Fall_3","","d34062",-81.50223,35.30781,"2017-10-15","12:09:04","2017-10-29","13:00:20",14
"Cleveland County","Drum_D_Cleveland_Fall_4","","d34063",-81.6842,35.40965,"2017-10-15","11:27:07","2017-10-29","13:31:56",14
"Cleveland County","Fichter_N_Cleveland1","","d26084",-81.46711,35.31034,"2017-03-11","14:32:54","2017-04-05","10:28:11",25
"Cleveland County","Hurd _J_Cleveland1","","d23535",-81.54114,35.30594,"2017-06-17","19:11:39","2017-06-30","14:54:18",13
"Cleveland County","Hyder_W_Cleveland_Fall_1","","d33017",-81.40676,35.29095,"2017-10-04","13:03:35","2017-10-20","10:29:21",16
"Cleveland County","James_A_Cleveland1","","d22929",-81.5053,35.4424,"2017-03-09","17:16:05","2017-03-30","16:41:59",21
"Cleveland County","Kramer_B_Cleveland1","","d23024",-81.75566,35.19393,"2017-03-15","16:40:30","2017-04-09","17:36:36",25
"Cleveland County","Lipscomb_M_Cleveland2","","d23136",-81.48499,35.38322,"2017-04-18","12:01:36","2017-05-09","18:09:06",21
"Craven County","Barbour_P_Craven1","","d22621",-77.16106,35.0666,"2017-03-06","14:15:08","2017-03-31","12:54:00",25
"Craven County","Barbour_P_Craven2","","d23027",-77.16789,35.06685,"2017-04-10","09:26:06","2017-05-04","10:58:58",24
"Craven County","Barbour_P_Craven3","","d23580",-77.16094,35.069,"2017-05-16","08:51:35","2017-06-06","12:44:03",21
"Craven County","Barbour_P_Craven4","","d26080",-77.15994,35.06592,"2017-06-08","14:30:04","2017-06-29","14:07:53",21
"Craven County","Barbour_P_Craven5","","d26342",-77.15835,35.07148,"2017-07-01","10:53:53","2017-07-22","10:39:06",21
"Craven County","Barbour_P_Craven6","","d31856",-77.16214,35.06755,"2017-08-04","11:09:50","2017-08-27","07:55:51",23
"Craven County","Barbour_P_Craven7","","d32816",-77.16297,35.06766,"2017-09-23","13:50:14","2017-10-07","12:50:41",14
"Craven County","Barbour_P_Craven8","","d32824",-76.90981,34.85563,"2017-09-09","11:07:17","2017-09-23","10:47:03",14
"Craven County","Card_W_Craven2","","d22017",-77.06554,35.04468,"2016-12-24","14:34:24","2017-02-03","19:46:45",41
"Craven County","Card_W_Craven3","","d22757",-77.06782,35.04479,"2017-03-05","12:09:34","2017-03-14","14:19:01",9
"Craven County","Craven_A_10","Craven County:Open","d33853",-77.37894,35.32996,"2017-09-22","12:11:08","2017-10-06","10:50:49",14
"Craven County","Craven_A_11","Craven County:Open","d33854",-77.37654,35.32897,"2017-09-22","13:19:50","2017-10-06","10:25:09",14
"Craven County","Craven_A_12","Craven County:Open","d33855",-77.37066,35.32875,"2017-09-22","14:22:01","2017-10-06","11:27:27",14
"Craven County","Craven_A_13","Craven County:Open","d33856",-77.36751,35.32763,"2017-09-22","15:26:16","2017-10-06","11:50:04",14
"Craven County","Craven_A_14","Craven County:Open","d33857",-77.36626,35.33081,"2017-09-22","16:03:25","2017-10-06","12:13:19",14
"Craven County","Craven_A_15","Craven County:Open","d33858",-77.3769,35.32699,"2017-09-22","17:07:22","2017-10-06","10:12:30",14
"Craven County","Craven_A_16","Craven County:Open","d33859",-76.96579,34.86459,"2017-09-22","18:52:08","2017-10-06","17:12:54",14
"Craven County","Craven_A_17","Craven County:Open","d33860",-76.96651,34.86957,"2017-09-22","19:43:29","2017-10-06","17:25:08",14
"Craven County","Craven_A_18","Craven County:Open","d33861",-76.96662,34.88602,"2017-09-22","19:19:04","2017-10-06","17:38:08",14
"Craven County","Craven_A_5","","d32907",-77.36439,35.32974,"2017-09-07","18:52:35","2017-09-22","15:40:28",15
"Craven County","Craven_A_6","","d32884",-77.37849,35.32539,"2017-09-07","15:39:00","2017-09-22","16:44:18",15
"Craven County","Craven_A_7","","d32885",-76.96579,34.86459,"2017-09-07","18:31:22","2017-09-22","18:34:14",15
"Craven County","Craven_A_8","","d32886",-76.96542,34.87155,"2017-09-07","19:09:22","2017-09-22","19:29:11",15
"Craven County","Craven_A_9","","d32887",-76.96662,34.88602,"2017-09-07","19:48:17","2017-09-22","19:05:25",15
"Craven County","Craven_B_1","","d32888",-76.73202,34.8787,"2017-09-09","01:00:47","2017-09-22","11:19:26",13
"Craven County","Craven_B_10","Craven County:Open","d33865",-76.72385,34.88601,"2017-09-22","13:23:38","2017-10-06","09:57:19",14
"Craven County","Craven_B_11","Craven County:Open","d33866",-76.72484,34.8877,"2017-09-22","13:34:15","2017-10-06","09:51:59",14
"Craven County","Craven_B_12","Craven County:Open","d33867",-76.74782,34.9134,"2017-09-22","14:27:38","2017-10-06","10:46:52",14
"Craven County","Craven_B_2","","d32889",-76.75102,34.9152,"2017-09-08","14:12:41","2017-09-22","10:24:23",14
"Craven County","Craven_B_3","","d32890",-76.73339,34.88443,"2017-09-08","13:11:43","2017-09-22","11:09:36",14
"Craven County","Craven_B_4","","d32891",-76.73273,34.88669,"2017-09-08","11:27:17","2017-09-22","11:05:37",14
"Craven County","Craven_B_5","","d32892",-76.73333,34.88161,"2017-09-08","12:06:57","2017-09-22","11:12:32",14
"Craven County","Craven_B_6","","d32893",-76.73421,34.87934,"2017-09-08","18:55:47","2017-09-22","11:16:28",14
"Craven County","Craven_B_7","Craven County:Open","d33862",-76.71791,34.88317,"2017-09-22","12:51:54","2017-10-06","10:14:05",14
"Craven County","Craven_B_8","Craven County:Open","d33863",-76.7187,34.88492,"2017-09-22","20:33:22","2017-10-06","10:09:52",14
"Craven County","Craven_B_9","Craven County:Open","d33864",-76.72385,34.88601,"2017-09-22","20:03:19","2017-10-06","10:03:50",14
"Craven County","Craven_D_1","Craven County:Open","d34040",-77.0064,35.16333,"2017-09-08","10:43:31","2017-09-22","09:29:23",14
"Craven County","Craven_D_10","Craven County:Open","d34049",-76.9464,35.20722,"2017-09-22","16:05:12","2017-10-06","14:44:32",14
"Craven County","Craven_D_11","Craven County:Open","d34050",-77.0114,35.18861,"2017-09-23","01:33:19","2017-10-06","15:13:33",13
"Craven County","Craven_D_12","Craven County:Open","d34051",-77.0125,35.18972,"2017-09-23","19:19:21","2017-10-06","15:18:39",13
"Craven County","Craven_D_2","Craven County:Open","d34041",-77.0053,35.16583,"2017-09-08","13:19:32","2017-09-22","09:34:24",14
"Craven County","Craven_D_3","Craven County:Open","d34042",-76.9486,35.21222,"2017-09-09","02:07:10","2017-09-22","10:18:08",13
"Craven County","Craven_D_4","Craven County:Open","d34043",-76.9589,35.21083,"2017-09-08","23:03:05","2017-09-22","10:09:55",14
"Craven County","Craven_D_5","Craven County:Open","d34044",-77.0153,35.1875,"2017-09-09","19:49:12","2017-09-22","10:55:18",13
"Craven County","Craven_D_6","Craven County:Open","d34045",-77.0106,35.18583,"2017-09-08","12:05:33","2017-09-22","11:35:56",14
"Craven County","Craven_D_7","Craven County:Open","d34046",-77.0064,35.16389,"2017-09-25","05:18:18","2017-10-06","15:37:16",11
"Craven County","Craven_D_8","Craven County:Open","d34047",-77.0078,35.16528,"2017-09-22","13:27:23","2017-10-06","15:40:13",14
"Craven County","Craven_D_9_new","Craven County:Open","d36482",-76.9483,35.21361,"2017-09-22","12:53:39","2017-09-26","03:22:01",4
"Craven County","CroatanNF_Forest_12_Fall","","d32909",-76.94963,34.89124,"2017-09-25","14:35:50","2017-10-16","15:50:50",21
"Craven County","CroatanNF_Forest_13_Fall","","d32910",-76.94889,34.8875,"2017-09-23","12:19:46","2017-09-30","14:13:55",7
"Craven County","CroatanNF_Forest_14_Fall","","d33013",-76.94937,34.88802,"2017-09-25","13:58:14","2017-10-16","15:47:02",21
"Craven County","CroatanNF_Forest_15_Fall","","d32771",-76.93862,34.87592,"2017-09-08","18:47:52","2017-09-25","13:02:27",17
"Craven County","CroatanNF_Forest_16_Fall","","d32772",-76.9394,34.87783,"2017-09-08","19:07:38","2017-09-25","13:07:57",17
"Craven County","CroatanNF_Forest_23_Fall","","d26862",-76.81811,34.8701,"2017-09-08","18:25:23","2017-09-22","14:10:12",14
"Craven County","CroatanNF_Forest_28_Fall","","d30608",-76.81373,34.8634,"2017-09-13","19:41:36","2017-09-17","21:58:22",4
"Craven County","CroatanNF_Forest_41","","d26914",-76.78112,34.86351,"2017-09-09","10:11:49","2017-09-19","05:09:24",10
"Craven County","CroatanNF_Forest_43","","d26915",-76.81054,34.85545,"2017-09-09","19:29:54","2017-09-23","12:16:49",14
"Craven County","CroatanNF_Forest_9_Fall","","d26861",-76.81996,34.87938,"2017-09-23","00:20:25","2017-10-07","12:47:00",14
"Craven County","CroatanNF_Trail_15","","d32774",-76.8095,34.88022,"2017-09-28","04:28:02","2017-10-06","16:29:40",8
"Craven County","CroatanNF_Trail_19","","d32775",-76.8111,34.89107,"2017-09-09","21:05:08","2017-09-23","11:52:58",14
"Craven County","Hines_J_Craven_Fall_1","","d32874",-76.96663,34.88595,"2017-09-09","18:38:12","2017-09-23","15:20:39",14
"Craven County","NeuseRiverGL_Forest_1_Fall","","d27783",-76.99504,35.12363,"2017-09-08","09:52:31","2017-09-22","12:00:31",14
"Craven County","NeuseRiverGL_Forest_2_Fall","","d27784",-76.97209,35.10229,"2017-09-08","11:27:47","2017-09-22","12:37:41",14
"Craven County","NeuseRiverGL_Forest_3_Fall","","d27785",-76.97469,35.12204,"2017-09-22","13:45:19","2017-10-06","08:44:30",14
"Craven County","NeuseRiverGL_Open_3","","d32945",-76.97293,35.11396,"2017-09-22","13:10:24","2017-10-06","09:06:21",14
"Craven County","Wall_K_Craven1","","d21970",-78.79917,34.9209,"2016-12-17","15:13:01","2017-01-14","16:16:42",28
"Craven County","Wall_K_Craven2","","d22217",-76.49601,34.36824,"2017-01-16","09:31:34","2017-02-04","09:44:06",19
"Currituck County","Clark _K_Currituck 19","","d32826",-75.83477,36.39178,"2017-09-11","08:45:17","2017-10-02","07:18:40",21
"Currituck County","Clark_K_Currituck 12","","d23587",-75.83221,36.37754,"2017-05-15","12:48:29","2017-06-05","08:07:14",21
"Currituck County","Clark_K_Currituck 23","Currituck County:Large Forest","d34165",-75.83386,36.39239,"2017-11-06","14:48:39","2017-11-27","11:18:01",21
"Currituck County","Clark_K_Currituck 24","Currituck County:Large Forest","d34166",-75.8362,36.3927,"2017-11-06","15:02:47","2017-11-27","11:27:09",21
"Currituck County","Clark_K_Currituck1","","d21873",-75.82993,36.37707,"2016-11-29","09:19:46","2016-12-29","13:21:27",30
"Currituck County","Clark_K_Currituck11","","d23550",-75.83045,36.37812,"2017-05-15","12:27:37","2017-06-05","08:00:57",21
"Currituck County","Clark_K_Currituck13","","d26109",-75.83156,36.39044,"2017-06-12","08:15:16","2017-07-03","08:23:44",21
"Currituck County","Clark_K_Currituck14","","d26110",-75.83273,36.38982,"2017-06-12","08:03:02","2017-07-03","08:20:50",21
"Currituck County","Clark_K_Currituck15","","d27550",-75.8335,36.3908,"2017-07-11","10:23:21","2017-08-01","09:08:29",21
"Currituck County","Clark_K_Currituck16","","d27551",-75.8321,36.3903,"2017-07-11","10:12:55","2017-08-01","09:01:52",21
"Currituck County","Clark_K_Currituck17","","d31740",-75.83263,36.39131,"2017-08-18","07:56:24","2017-09-08","07:53:39",21
"Currituck County","Clark_K_Currituck18","","d31741",-75.83384,36.39176,"2017-08-18","08:11:07","2017-09-08","07:59:41",21
"Currituck County","Clark_K_Currituck2","","d21874",-75.83263,36.37557,"2016-12-01","10:14:42","2016-12-29","13:13:16",28
"Currituck County","Clark_K_Currituck21","","d33097",-75.83512,36.39294,"2017-10-11","10:57:53","2017-10-30","08:25:10",19
"Currituck County","Clark_K_Currituck22","","d33098",-75.83344,36.39198,"2017-10-09","08:40:05","2017-10-30","08:19:00",21
"Currituck County","Clark_K_Currituck3","","d22048",-75.832,36.37588,"2017-01-04","15:37:19","2017-01-25","14:05:18",21
"Currituck County","Clark_K_Currituck4","","d22049",-75.83085,36.37709,"2017-01-04","14:58:35","2017-01-25","13:45:28",21
"Currituck County","Clark_K_Currituck5","","d22218",-75.82984,36.37712,"2017-01-30","15:40:53","2017-02-20","10:38:56",21
"Currituck County","Clark_K_Currituck6","","d22219",-75.83301,36.37494,"2017-01-30","15:19:57","2017-02-20","10:21:01",21
"Currituck County","Clark_K_Currituck7","","d22508",-75.83195,36.37597,"2017-03-01","09:45:16","2017-03-23","10:15:51",22
"Currituck County","Clark_K_Currituck8","","d22509",-75.83185,36.37676,"2017-03-01","09:59:59","2017-03-23","10:20:45",22
"Currituck County","Clark_K_Currituck9","","d22914",-75.82863,36.37652,"2017-03-27","15:55:02","2017-04-08","11:41:35",12
"Currituck County","Clark_K_Currituck9_REAL","","d23379",-75.82863,36.37652,"2017-03-27","15:55:02","2017-04-21","20:27:36",25
"Currituck County","Miller_B_Currituck1","","d21872",-75.89983,36.24469,"2017-01-03","15:29:31","2017-01-25","13:58:20",22
"Currituck County","NorthRiverGL_Open_12","","d23711",-76.06243,36.37801,"2017-06-07","14:31:57","2017-06-23","10:09:18",16
"Currituck County","Windley_S_Currituck1","","d23010",-76.12552,36.38105,"2017-04-09","09:04:26","2017-04-30","19:32:35",21
"Dare County","AlligatorRiverNWR_Forest_5_Fall","","d32894",-75.92139,35.88968,"2017-09-02","10:02:12","2017-09-15","13:42:14",13
"Dare County","AlligatorRiverNWR_Forest_6_Fall","","d32895",-75.92019,35.88959,"2017-09-02","09:45:04","2017-09-15","13:25:41",13
"Dare County","Brown_J_Dare1","","d21658",-75.63476,35.96419,"2016-11-16","12:42:26","2016-12-05","16:04:17",19
"Dare County","Brown_J_Dare10","","d31742",-75.66996,36.00228,"2017-08-20","14:37:00","2017-09-09","12:09:14",20
"Dare County","Brown_J_Dare12","","d33096",-75.63497,35.96523,"2017-10-08","13:02:31","2017-10-22","14:34:32",14
"Dare County","Brown_J_Dare13","","d33942",-75.63832,35.9658,"2017-10-22","15:15:02","2017-11-10","23:46:49",19
"Dare County","Brown_J_Dare14","Dare County:Large Forest","d35282",-75.63497,35.96523,"2017-11-12","16:02:55","2017-12-01","08:08:07",19
"Dare County","Brown_J_Dare2","","d21890",-75.66996,36.00228,"2016-12-09","07:10:18","2016-12-21","09:40:25",12
"Dare County","Brown_J_Dare3","","d21981",-75.63677,35.9579,"2016-12-21","10:58:53","2017-01-15","09:20:19",25
"Dare County","Brown_J_Dare4","","d22215",-75.62988,35.96325,"2017-02-26","15:17:35","2017-02-26","15:21:14",0
"Dare County","Brown_J_Dare5","","d22496",-75.62988,35.96325,"2017-04-21","13:58:44","2017-05-05","08:21:08",14
"Dare County","Brown_J_Dare6","","d23553",-75.62988,35.96325,"2017-05-05","08:22:52","2017-05-24","14:36:26",19
"Dare County","Brown_J_Dare7","","d23669",-75.63171,35.96281,"2017-06-14","16:03:28","2017-07-05","17:08:41",21
"Dare County","Brown_J_Dare8","","d26445",-75.63171,35.96281,"2017-07-05","17:09:18","2017-07-25","12:05:07",20
"Dare County","Brown_J_Dare9","","d27735",-75.66996,36.00228,"2017-07-25","15:07:49","2017-08-20","14:35:35",26
"Dare County","Douthitt_M_Dare1","","d26333",-75.6216,35.8473,"2017-07-27","17:00:31","2017-07-27","17:00:40",0
"Dare County","FortRaleighNHS_Forest_11_Fall","","d32871",-75.7191,35.9387,"2017-09-02","09:32:00","2017-09-15","09:09:11",13
"Dare County","FortRaleighNHS_Forest_13_Fall","","d32872",-75.71432,35.93226,"2017-09-02","11:24:26","2017-09-15","10:24:13",13
"Dare County","FortRaleighNHS_Forest_14_Fall","","d32873",-75.70721,35.93229,"2017-09-02","12:19:43","2017-09-15","09:58:09",13
"Dare County","FortRaleighNHS_Forest_7","","d23377",-75.7172,35.9372,"2017-05-15","10:52:39","2017-06-05","08:39:57",21
"Dare County","Hyde_D_1","","d32233",-75.77301,35.90075,"2017-08-18","11:15:15","2017-09-02","08:59:37",15
"Dare County","Hyde_D_2","","d32234",-75.77532,35.90126,"2017-08-18","11:03:28","2017-09-02","09:12:37",15
"Dare County","Hyde_E_1","","d32235",-75.81265,35.83696,"2017-08-18","11:55:53","2017-09-02","08:51:20",15
"Dare County","Hyde_E_2","","d32236",-75.81005,35.82978,"2017-08-19","20:52:10","2017-09-02","08:39:31",14
"Dare County","Hyde_E_3","","d32237",-75.80663,35.82603,"2017-08-18","12:35:04","2017-09-02","08:54:26",15
"Dare County","Hyde_E_4","","d32238",-75.80912,35.82296,"2017-08-18","12:55:00","2017-09-02","09:05:54",15
"Dare County","Hyde_E_5","","d32239",-75.81255,35.82078,"2017-08-18","13:09:11","2017-09-01","16:00:15",14
"Dare County","Hyde_E_6","","d32240",-75.81245,35.83468,"2017-09-02","09:11:00","2017-09-15","12:00:10",13
"Dare County","Hyde_E_7_real","","d33931",-75.8081,35.82769,"2017-09-02","10:24:14","2017-09-07","02:42:55",5
"Dare County","Hyde_E_8","","d32242",-79.0193,35.7596,"2017-09-02","10:04:29","2017-09-15","12:39:28",13
"Dare County","Hyde_E_9_real","","d33932",-79.0193,35.7596,"2017-09-02","09:34:01","2017-09-04","12:22:37",2
"Dare County","Hyde_J_1","","d32260",-75.63914,35.9752,"2017-09-02","14:15:40","2017-09-15","12:26:13",13
